Province_State,Country_Region,Last_Update,Confirmed,Deaths
,Cote d'Ivoire,2020-04-01,190,1
,Cote d'Ivoire,2020-04-02,194,1
,Cote d'Ivoire,2020-04-03,218,1
,Cote d'Ivoire,2020-04-04,245,1
,Croatia,2020-01-22,0,0
,Croatia,2020-01-23,0,0
,Croatia,2020-01-24,0,0
,Croatia,2020-01-25,0,0
,Croatia,2020-01-26,0,0
,Croatia,2020-01-27,0,0
,Croatia,2020-01-28,0,0
,Croatia,2020-01-29,0,0
,Croatia,2020-01-30,0,0
,Croatia,2020-01-31,0,0
,Croatia,2020-02-01,0,0
,Croatia,2020-02-02,0,0
,Croatia,2020-02-03,0,0
,Croatia,2020-02-04,0,0
,Croatia,2020-02-05,0,0
,Croatia,2020-02-06,0,0
,Croatia,2020-02-07,0,0
,Croatia,2020-02-08,0,0
,Croatia,2020-02-09,0,0
,Croatia,2020-02-10,0,0
,Croatia,2020-02-11,0,0
,Croatia,2020-02-12,0,0
,Croatia,2020-02-13,0,0
,Croatia,2020-02-14,0,0
,Croatia,2020-02-15,0,0
,Croatia,2020-02-16,0,0
,Croatia,2020-02-17,0,0
,Croatia,2020-02-18,0,0
,Croatia,2020-02-19,0,0
,Croatia,2020-02-20,0,0
,Croatia,2020-02-21,0,0
,Croatia,2020-02-22,0,0
,Croatia,2020-02-23,0,0
,Croatia,2020-02-24,0,0
,Croatia,2020-02-25,1,0
,Croatia,2020-02-26,3,0
,Croatia,2020-02-27,3,0
,Croatia,2020-02-28,5,0
,Croatia,2020-02-29,6,0
,Croatia,2020-03-01,7,0
,Croatia,2020-03-02,7,0
,Croatia,2020-03-03,9,0
,Croatia,2020-03-04,10,0
,Croatia,2020-03-05,10,0
,Croatia,2020-03-06,11,0
,Croatia,2020-03-07,12,0
,Croatia,2020-03-08,12,0
,Croatia,2020-03-09,12,0
,Croatia,2020-03-10,14,0
,Croatia,2020-03-11,19,0
,Croatia,2020-03-12,19,0
,Croatia,2020-03-13,32,0
,Croatia,2020-03-14,38,0
,Croatia,2020-03-15,49,0
,Croatia,2020-03-16,57,0
,Croatia,2020-03-17,65,0
,Croatia,2020-03-18,81,0
,Croatia,2020-03-19,105,1
,Croatia,2020-03-20,128,1
,Croatia,2020-03-21,206,1
,Croatia,2020-03-22,254,1
,Croatia,2020-03-23,315,1
,Croatia,2020-03-24,382,1
,Croatia,2020-03-25,442,1
,Croatia,2020-03-26,495,3
,Croatia,2020-03-27,586,3
,Croatia,2020-03-28,657,5
,Croatia,2020-03-29,713,6
,Croatia,2020-03-30,790,6
,Croatia,2020-03-31,867,6
,Croatia,2020-04-01,963,6
,Croatia,2020-04-02,1011,7
,Croatia,2020-04-03,1079,8
,Croatia,2020-04-04,1126,12
,Cuba,2020-01-22,0,0
,Cuba,2020-01-23,0,0
,Cuba,2020-01-24,0,0
,Cuba,2020-01-25,0,0
,Cuba,2020-01-26,0,0
,Cuba,2020-01-27,0,0
,Cuba,2020-01-28,0,0
,Cuba,2020-01-29,0,0
,Cuba,2020-01-30,0,0
,Cuba,2020-01-31,0,0
,Cuba,2020-02-01,0,0
,Cuba,2020-02-02,0,0
,Cuba,2020-02-03,0,0
,Cuba,2020-02-04,0,0
,Cuba,2020-02-05,0,0
,Cuba,2020-02-06,0,0
,Cuba,2020-02-07,0,0
,Cuba,2020-02-08,0,0
,Cuba,2020-02-09,0,0
,Cuba,2020-02-10,0,0
,Cuba,2020-02-11,0,0
,Cuba,2020-02-12,0,0
,Cuba,2020-02-13,0,0
,Cuba,2020-02-14,0,0
,Cuba,2020-02-15,0,0
,Cuba,2020-02-16,0,0
,Cuba,2020-02-17,0,0
,Cuba,2020-02-18,0,0
,Cuba,2020-02-19,0,0
,Cuba,2020-02-20,0,0
,Cuba,2020-02-21,0,0
,Cuba,2020-02-22,0,0
,Cuba,2020-02-23,0,0
,Cuba,2020-02-24,0,0
,Cuba,2020-02-25,0,0
,Cuba,2020-02-26,0,0
,Cuba,2020-02-27,0,0
,Cuba,2020-02-28,0,0
,Cuba,2020-02-29,0,0
,Cuba,2020-03-01,0,0
,Cuba,2020-03-02,0,0
,Cuba,2020-03-03,0,0
,Cuba,2020-03-04,0,0
,Cuba,2020-03-05,0,0
,Cuba,2020-03-06,0,0
,Cuba,2020-03-07,0,0
,Cuba,2020-03-08,0,0
,Cuba,2020-03-09,0,0
,Cuba,2020-03-10,0,0
,Cuba,2020-03-11,0,0
,Cuba,2020-03-12,3,0
,Cuba,2020-03-13,4,0
,Cuba,2020-03-14,4,0
,Cuba,2020-03-15,4,0
,Cuba,2020-03-16,4,0
,Cuba,2020-03-17,5,0
,Cuba,2020-03-18,7,1
,Cuba,2020-03-19,11,1
,Cuba,2020-03-20,16,1
,Cuba,2020-03-21,21,1
,Cuba,2020-03-22,35,1
,Cuba,2020-03-23,40,1
,Cuba,2020-03-24,48,1
,Cuba,2020-03-25,57,1
,Cuba,2020-03-26,67,2
,Cuba,2020-03-27,80,2
,Cuba,2020-03-28,119,3
,Cuba,2020-03-29,139,3
,Cuba,2020-03-30,170,4
,Cuba,2020-03-31,186,6
,Cuba,2020-04-01,212,6
,Cuba,2020-04-02,233,6
,Cuba,2020-04-03,269,6
,Cuba,2020-04-04,288,6
,Cyprus,2020-01-22,0,0
,Cyprus,2020-01-23,0,0
,Cyprus,2020-01-24,0,0
,Cyprus,2020-01-25,0,0
,Cyprus,2020-01-26,0,0
,Cyprus,2020-01-27,0,0
,Cyprus,2020-01-28,0,0
,Cyprus,2020-01-29,0,0
,Cyprus,2020-01-30,0,0
,Cyprus,2020-01-31,0,0
,Cyprus,2020-02-01,0,0
,Cyprus,2020-02-02,0,0
,Cyprus,2020-02-03,0,0
,Cyprus,2020-02-04,0,0
,Cyprus,2020-02-05,0,0
,Cyprus,2020-02-06,0,0
,Cyprus,2020-02-07,0,0
,Cyprus,2020-02-08,0,0
,Cyprus,2020-02-09,0,0
,Cyprus,2020-02-10,0,0
,Cyprus,2020-02-11,0,0
,Cyprus,2020-02-12,0,0
,Cyprus,2020-02-13,0,0
,Cyprus,2020-02-14,0,0
,Cyprus,2020-02-15,0,0
,Cyprus,2020-02-16,0,0
,Cyprus,2020-02-17,0,0
,Cyprus,2020-02-18,0,0
,Cyprus,2020-02-19,0,0
,Cyprus,2020-02-20,0,0
,Cyprus,2020-02-21,0,0
,Cyprus,2020-02-22,0,0
,Cyprus,2020-02-23,0,0
,Cyprus,2020-02-24,0,0
,Cyprus,2020-02-25,0,0
,Cyprus,2020-02-26,0,0
,Cyprus,2020-02-27,0,0
,Cyprus,2020-02-28,0,0
,Cyprus,2020-02-29,0,0
,Cyprus,2020-03-01,0,0
,Cyprus,2020-03-02,0,0
,Cyprus,2020-03-03,0,0
,Cyprus,2020-03-04,0,0
,Cyprus,2020-03-05,0,0
,Cyprus,2020-03-06,0,0
,Cyprus,2020-03-07,0,0
,Cyprus,2020-03-08,0,0
,Cyprus,2020-03-09,2,0
,Cyprus,2020-03-10,3,0
,Cyprus,2020-03-11,6,0
,Cyprus,2020-03-12,6,0
,Cyprus,2020-03-13,14,0
,Cyprus,2020-03-14,26,0
,Cyprus,2020-03-15,26,0
,Cyprus,2020-03-16,33,0
,Cyprus,2020-03-17,46,0
,Cyprus,2020-03-18,49,0
,Cyprus,2020-03-19,67,0
,Cyprus,2020-03-20,67,0
,Cyprus,2020-03-21,84,0
,Cyprus,2020-03-22,95,1
,Cyprus,2020-03-23,116,1
,Cyprus,2020-03-24,124,3
,Cyprus,2020-03-25,132,3
,Cyprus,2020-03-26,146,3
,Cyprus,2020-03-27,162,5
,Cyprus,2020-03-28,179,5
,Cyprus,2020-03-29,214,5
,Cyprus,2020-03-30,230,7
,Cyprus,2020-03-31,262,8
,Cyprus,2020-04-01,320,9
,Cyprus,2020-04-02,356,10
,Cyprus,2020-04-03,396,11
,Cyprus,2020-04-04,426,11
,Czechia,2020-01-22,0,0
,Czechia,2020-01-23,0,0
,Czechia,2020-01-24,0,0
,Czechia,2020-01-25,0,0
,Czechia,2020-01-26,0,0
,Czechia,2020-01-27,0,0
,Czechia,2020-01-28,0,0
,Czechia,2020-01-29,0,0
,Czechia,2020-01-30,0,0
,Czechia,2020-01-31,0,0
,Czechia,2020-02-01,0,0
,Czechia,2020-02-02,0,0
,Czechia,2020-02-03,0,0
,Czechia,2020-02-04,0,0
,Czechia,2020-02-05,0,0
,Czechia,2020-02-06,0,0
,Czechia,2020-02-07,0,0
,Czechia,2020-02-08,0,0
,Czechia,2020-02-09,0,0
,Czechia,2020-02-10,0,0
,Czechia,2020-02-11,0,0
,Czechia,2020-02-12,0,0
,Czechia,2020-02-13,0,0
,Czechia,2020-02-14,0,0
,Czechia,2020-02-15,0,0
,Czechia,2020-02-16,0,0
,Czechia,2020-02-17,0,0
,Czechia,2020-02-18,0,0
,Czechia,2020-02-19,0,0
,Czechia,2020-02-20,0,0
,Czechia,2020-02-21,0,0
,Czechia,2020-02-22,0,0
,Czechia,2020-02-23,0,0
,Czechia,2020-02-24,0,0
,Czechia,2020-02-25,0,0
,Czechia,2020-02-26,0,0
,Czechia,2020-02-27,0,0
,Czechia,2020-02-28,0,0
,Czechia,2020-02-29,0,0
,Czechia,2020-03-01,3,0
,Czechia,2020-03-02,3,0
,Czechia,2020-03-03,5,0
,Czechia,2020-03-04,8,0
,Czechia,2020-03-05,12,0
,Czechia,2020-03-06,18,0
,Czechia,2020-03-07,19,0
,Czechia,2020-03-08,31,0
,Czechia,2020-03-09,31,0
,Czechia,2020-03-10,41,0
,Czechia,2020-03-11,91,0
,Czechia,2020-03-12,94,0
,Czechia,2020-03-13,141,0
,Czechia,2020-03-14,189,0
,Czechia,2020-03-15,253,0
,Czechia,2020-03-16,298,0
,Czechia,2020-03-17,396,0
,Czechia,2020-03-18,464,0
,Czechia,2020-03-19,694,0
,Czechia,2020-03-20,833,0
,Czechia,2020-03-21,995,0
,Czechia,2020-03-22,1120,1
,Czechia,2020-03-23,1236,1
,Czechia,2020-03-24,1394,3
,Czechia,2020-03-25,1654,6
,Czechia,2020-03-26,1925,9
,Czechia,2020-03-27,2279,9
,Czechia,2020-03-28,2631,11
,Czechia,2020-03-29,2817,16
,Czechia,2020-03-30,3001,23
,Czechia,2020-03-31,3308,31
,Czechia,2020-04-01,3508,39
,Czechia,2020-04-02,3858,44
,Czechia,2020-04-03,4091,53
,Czechia,2020-04-04,4472,59
Faroe Islands,Denmark,2020-01-22,0,0
Faroe Islands,Denmark,2020-01-23,0,0
Faroe Islands,Denmark,2020-01-24,0,0
Faroe Islands,Denmark,2020-01-25,0,0
Faroe Islands,Denmark,2020-01-26,0,0
Faroe Islands,Denmark,2020-01-27,0,0
Faroe Islands,Denmark,2020-01-28,0,0
Faroe Islands,Denmark,2020-01-29,0,0
Faroe Islands,Denmark,2020-01-30,0,0
Faroe Islands,Denmark,2020-01-31,0,0
Faroe Islands,Denmark,2020-02-01,0,0
Faroe Islands,Denmark,2020-02-02,0,0
Faroe Islands,Denmark,2020-02-03,0,0
Faroe Islands,Denmark,2020-02-04,0,0
Faroe Islands,Denmark,2020-02-05,0,0
Faroe Islands,Denmark,2020-02-06,0,0
Faroe Islands,Denmark,2020-02-07,0,0
Faroe Islands,Denmark,2020-02-08,0,0
Faroe Islands,Denmark,2020-02-09,0,0
Faroe Islands,Denmark,2020-02-10,0,0
Faroe Islands,Denmark,2020-02-11,0,0
Faroe Islands,Denmark,2020-02-12,0,0
Faroe Islands,Denmark,2020-02-13,0,0
Faroe Islands,Denmark,2020-02-14,0,0
Faroe Islands,Denmark,2020-02-15,0,0
Faroe Islands,Denmark,2020-02-16,0,0
Faroe Islands,Denmark,2020-02-17,0,0
Faroe Islands,Denmark,2020-02-18,0,0
Faroe Islands,Denmark,2020-02-19,0,0
Faroe Islands,Denmark,2020-02-20,0,0
Faroe Islands,Denmark,2020-02-21,0,0
Faroe Islands,Denmark,2020-02-22,0,0
Faroe Islands,Denmark,2020-02-23,0,0
Faroe Islands,Denmark,2020-02-24,0,0
Faroe Islands,Denmark,2020-02-25,0,0
Faroe Islands,Denmark,2020-02-26,0,0
Faroe Islands,Denmark,2020-02-27,0,0
Faroe Islands,Denmark,2020-02-28,0,0
Faroe Islands,Denmark,2020-02-29,0,0
Faroe Islands,Denmark,2020-03-01,0,0
Faroe Islands,Denmark,2020-03-02,0,0
Faroe Islands,Denmark,2020-03-03,0,0
Faroe Islands,Denmark,2020-03-04,1,0
Faroe Islands,Denmark,2020-03-05,1,0
Faroe Islands,Denmark,2020-03-06,1,0
Faroe Islands,Denmark,2020-03-07,1,0
Faroe Islands,Denmark,2020-03-08,2,0
Faroe Islands,Denmark,2020-03-09,2,0
Faroe Islands,Denmark,2020-03-10,2,0
Faroe Islands,Denmark,2020-03-11,2,0
Faroe Islands,Denmark,2020-03-12,2,0
Faroe Islands,Denmark,2020-03-13,3,0
Faroe Islands,Denmark,2020-03-14,9,0
Faroe Islands,Denmark,2020-03-15,11,0
Faroe Islands,Denmark,2020-03-16,18,0
Faroe Islands,Denmark,2020-03-17,47,0
Faroe Islands,Denmark,2020-03-18,58,0
Faroe Islands,Denmark,2020-03-19,72,0
Faroe Islands,Denmark,2020-03-20,80,0
Faroe Islands,Denmark,2020-03-21,92,0
Faroe Islands,Denmark,2020-03-22,115,0
Faroe Islands,Denmark,2020-03-23,118,0
Faroe Islands,Denmark,2020-03-24,122,0
Faroe Islands,Denmark,2020-03-25,132,0
Faroe Islands,Denmark,2020-03-26,140,0
Faroe Islands,Denmark,2020-03-27,144,0
Faroe Islands,Denmark,2020-03-28,155,0
Faroe Islands,Denmark,2020-03-29,159,0
Faroe Islands,Denmark,2020-03-30,168,0
Faroe Islands,Denmark,2020-03-31,169,0
Faroe Islands,Denmark,2020-04-01,173,0
Faroe Islands,Denmark,2020-04-02,177,0
Faroe Islands,Denmark,2020-04-03,179,0
Faroe Islands,Denmark,2020-04-04,181,0
Greenland,Denmark,2020-01-22,0,0
Greenland,Denmark,2020-01-23,0,0
Greenland,Denmark,2020-01-24,0,0
Greenland,Denmark,2020-01-25,0,0
Greenland,Denmark,2020-01-26,0,0
Greenland,Denmark,2020-01-27,0,0
Greenland,Denmark,2020-01-28,0,0
Greenland,Denmark,2020-01-29,0,0
Greenland,Denmark,2020-01-30,0,0
Greenland,Denmark,2020-01-31,0,0
Greenland,Denmark,2020-02-01,0,0
Greenland,Denmark,2020-02-02,0,0
Greenland,Denmark,2020-02-03,0,0
Greenland,Denmark,2020-02-04,0,0
Greenland,Denmark,2020-02-05,0,0
Greenland,Denmark,2020-02-06,0,0
Greenland,Denmark,2020-02-07,0,0
Greenland,Denmark,2020-02-08,0,0
Greenland,Denmark,2020-02-09,0,0
Greenland,Denmark,2020-02-10,0,0
Greenland,Denmark,2020-02-11,0,0
Greenland,Denmark,2020-02-12,0,0
Greenland,Denmark,2020-02-13,0,0
Greenland,Denmark,2020-02-14,0,0
Greenland,Denmark,2020-02-15,0,0
Greenland,Denmark,2020-02-16,0,0
Greenland,Denmark,2020-02-17,0,0
Greenland,Denmark,2020-02-18,0,0
Greenland,Denmark,2020-02-19,0,0
Greenland,Denmark,2020-02-20,0,0
Greenland,Denmark,2020-02-21,0,0
Greenland,Denmark,2020-02-22,0,0
Greenland,Denmark,2020-02-23,0,0
Greenland,Denmark,2020-02-24,0,0
Greenland,Denmark,2020-02-25,0,0
Greenland,Denmark,2020-02-26,0,0
Greenland,Denmark,2020-02-27,0,0
Greenland,Denmark,2020-02-28,0,0
Greenland,Denmark,2020-02-29,0,0
Greenland,Denmark,2020-03-01,0,0
Greenland,Denmark,2020-03-02,0,0
Greenland,Denmark,2020-03-03,0,0
Greenland,Denmark,2020-03-04,0,0
Greenland,Denmark,2020-03-05,0,0
Greenland,Denmark,2020-03-06,0,0
Greenland,Denmark,2020-03-07,0,0
Greenland,Denmark,2020-03-08,0,0
Greenland,Denmark,2020-03-09,0,0
Greenland,Denmark,2020-03-10,0,0
Greenland,Denmark,2020-03-11,0,0
Greenland,Denmark,2020-03-12,0,0
Greenland,Denmark,2020-03-13,0,0
Greenland,Denmark,2020-03-14,0,0
Greenland,Denmark,2020-03-15,0,0
Greenland,Denmark,2020-03-16,1,0
Greenland,Denmark,2020-03-17,1,0
Greenland,Denmark,2020-03-18,1,0
Greenland,Denmark,2020-03-19,2,0
Greenland,Denmark,2020-03-20,2,0
Greenland,Denmark,2020-03-21,2,0
Greenland,Denmark,2020-03-22,4,0
Greenland,Denmark,2020-03-23,4,0
Greenland,Denmark,2020-03-24,5,0
Greenland,Denmark,2020-03-25,6,0
Greenland,Denmark,2020-03-26,6,0
Greenland,Denmark,2020-03-27,10,0
Greenland,Denmark,2020-03-28,10,0
Greenland,Denmark,2020-03-29,10,0
Greenland,Denmark,2020-03-30,10,0
Greenland,Denmark,2020-03-31,10,0
Greenland,Denmark,2020-04-01,10,0
Greenland,Denmark,2020-04-02,10,0
Greenland,Denmark,2020-04-03,10,0
Greenland,Denmark,2020-04-04,11,0
Mainland,Denmark,2020-01-22,0,0
Mainland,Denmark,2020-01-23,0,0
Mainland,Denmark,2020-01-24,0,0
Mainland,Denmark,2020-01-25,0,0
Mainland,Denmark,2020-01-26,0,0
Mainland,Denmark,2020-01-27,0,0
Mainland,Denmark,2020-01-28,0,0
Mainland,Denmark,2020-01-29,0,0
Mainland,Denmark,2020-01-30,0,0
Mainland,Denmark,2020-01-31,0,0
Mainland,Denmark,2020-02-01,0,0
Mainland,Denmark,2020-02-02,0,0
Mainland,Denmark,2020-02-03,0,0
Mainland,Denmark,2020-02-04,0,0
Mainland,Denmark,2020-02-05,0,0
Mainland,Denmark,2020-02-06,0,0
Mainland,Denmark,2020-02-07,0,0
Mainland,Denmark,2020-02-08,0,0
Mainland,Denmark,2020-02-09,0,0
Mainland,Denmark,2020-02-10,0,0
Mainland,Denmark,2020-02-11,0,0
Mainland,Denmark,2020-02-12,0,0
Mainland,Denmark,2020-02-13,0,0
Mainland,Denmark,2020-02-14,0,0
Mainland,Denmark,2020-02-15,0,0
Mainland,Denmark,2020-02-16,0,0
Mainland,Denmark,2020-02-17,0,0
Mainland,Denmark,2020-02-18,0,0
Mainland,Denmark,2020-02-19,0,0
Mainland,Denmark,2020-02-20,0,0
Mainland,Denmark,2020-02-21,0,0
Mainland,Denmark,2020-02-22,0,0
Mainland,Denmark,2020-02-23,0,0
Mainland,Denmark,2020-02-24,0,0
Mainland,Denmark,2020-02-25,0,0
Mainland,Denmark,2020-02-26,0,0
Mainland,Denmark,2020-02-27,1,0
Mainland,Denmark,2020-02-28,1,0
Mainland,Denmark,2020-02-29,3,0
Mainland,Denmark,2020-03-01,4,0
Mainland,Denmark,2020-03-02,4,0
Mainland,Denmark,2020-03-03,6,0
Mainland,Denmark,2020-03-04,10,0
Mainland,Denmark,2020-03-05,10,0
Mainland,Denmark,2020-03-06,23,0
Mainland,Denmark,2020-03-07,23,0
Mainland,Denmark,2020-03-08,35,0
Mainland,Denmark,2020-03-09,90,0
Mainland,Denmark,2020-03-10,262,0
Mainland,Denmark,2020-03-11,442,0
Mainland,Denmark,2020-03-12,615,0
Mainland,Denmark,2020-03-13,801,0
Mainland,Denmark,2020-03-14,827,1
Mainland,Denmark,2020-03-15,864,2
Mainland,Denmark,2020-03-16,914,3
Mainland,Denmark,2020-03-17,977,4
Mainland,Denmark,2020-03-18,1057,4
Mainland,Denmark,2020-03-19,1151,6
Mainland,Denmark,2020-03-20,1255,9
Mainland,Denmark,2020-03-21,1326,13
Mainland,Denmark,2020-03-22,1395,13
Mainland,Denmark,2020-03-23,1450,24
Mainland,Denmark,2020-03-24,1591,32
Mainland,Denmark,2020-03-25,1724,34
Mainland,Denmark,2020-03-26,1877,41
Mainland,Denmark,2020-03-27,2046,52
Mainland,Denmark,2020-03-28,2201,65
Mainland,Denmark,2020-03-29,2395,72
Mainland,Denmark,2020-03-30,2577,77
Mainland,Denmark,2020-03-31,2860,90
Mainland,Denmark,2020-04-01,3107,104
Mainland,Denmark,2020-04-02,3386,123
Mainland,Denmark,2020-04-03,3757,139
Mainland,Denmark,2020-04-04,4077,161
,Djibouti,2020-01-22,0,0
,Djibouti,2020-01-23,0,0
,Djibouti,2020-01-24,0,0
,Djibouti,2020-01-25,0,0
,Djibouti,2020-01-26,0,0
,Djibouti,2020-01-27,0,0
,Djibouti,2020-01-28,0,0
,Djibouti,2020-01-29,0,0
,Djibouti,2020-01-30,0,0
,Djibouti,2020-01-31,0,0
,Djibouti,2020-02-01,0,0
,Djibouti,2020-02-02,0,0
,Djibouti,2020-02-03,0,0
,Djibouti,2020-02-04,0,0
,Djibouti,2020-02-05,0,0
,Djibouti,2020-02-06,0,0
,Djibouti,2020-02-07,0,0
,Djibouti,2020-02-08,0,0
,Djibouti,2020-02-09,0,0
,Djibouti,2020-02-10,0,0
,Djibouti,2020-02-11,0,0
,Djibouti,2020-02-12,0,0
,Djibouti,2020-02-13,0,0
,Djibouti,2020-02-14,0,0
,Djibouti,2020-02-15,0,0
,Djibouti,2020-02-16,0,0
,Djibouti,2020-02-17,0,0
,Djibouti,2020-02-18,0,0
,Djibouti,2020-02-19,0,0
,Djibouti,2020-02-20,0,0
,Djibouti,2020-02-21,0,0
,Djibouti,2020-02-22,0,0
,Djibouti,2020-02-23,0,0
,Djibouti,2020-02-24,0,0
,Djibouti,2020-02-25,0,0
,Djibouti,2020-02-26,0,0
,Djibouti,2020-02-27,0,0
,Djibouti,2020-02-28,0,0
,Djibouti,2020-02-29,0,0
,Djibouti,2020-03-01,0,0
,Djibouti,2020-03-02,0,0
,Djibouti,2020-03-03,0,0
,Djibouti,2020-03-04,0,0
,Djibouti,2020-03-05,0,0
,Djibouti,2020-03-06,0,0
,Djibouti,2020-03-07,0,0
,Djibouti,2020-03-08,0,0
,Djibouti,2020-03-09,0,0
,Djibouti,2020-03-10,0,0
,Djibouti,2020-03-11,0,0
,Djibouti,2020-03-12,0,0
,Djibouti,2020-03-13,0,0
,Djibouti,2020-03-14,0,0
,Djibouti,2020-03-15,0,0
,Djibouti,2020-03-16,0,0
,Djibouti,2020-03-17,0,0
,Djibouti,2020-03-18,1,0
,Djibouti,2020-03-19,1,0
,Djibouti,2020-03-20,1,0
,Djibouti,2020-03-21,1,0
,Djibouti,2020-03-22,1,0
,Djibouti,2020-03-23,3,0
,Djibouti,2020-03-24,3,0
,Djibouti,2020-03-25,11,0
,Djibouti,2020-03-26,11,0
,Djibouti,2020-03-27,12,0
,Djibouti,2020-03-28,14,0
,Djibouti,2020-03-29,18,0
,Djibouti,2020-03-30,18,0
,Djibouti,2020-03-31,30,0
,Djibouti,2020-04-01,33,0
,Djibouti,2020-04-02,40,0
,Djibouti,2020-04-03,49,0
,Djibouti,2020-04-04,50,0
,Dominica,2020-01-22,0,0
,Dominica,2020-01-23,0,0
,Dominica,2020-01-24,0,0
,Dominica,2020-01-25,0,0
,Dominica,2020-01-26,0,0
,Dominica,2020-01-27,0,0
,Dominica,2020-01-28,0,0
,Dominica,2020-01-29,0,0
,Dominica,2020-01-30,0,0
,Dominica,2020-01-31,0,0
,Dominica,2020-02-01,0,0
,Dominica,2020-02-02,0,0
,Dominica,2020-02-03,0,0
,Dominica,2020-02-04,0,0
,Dominica,2020-02-05,0,0
,Dominica,2020-02-06,0,0
,Dominica,2020-02-07,0,0
,Dominica,2020-02-08,0,0
,Dominica,2020-02-09,0,0
,Dominica,2020-02-10,0,0
,Dominica,2020-02-11,0,0
,Dominica,2020-02-12,0,0
,Dominica,2020-02-13,0,0
,Dominica,2020-02-14,0,0
,Dominica,2020-02-15,0,0
,Dominica,2020-02-16,0,0
,Dominica,2020-02-17,0,0
,Dominica,2020-02-18,0,0
,Dominica,2020-02-19,0,0
,Dominica,2020-02-20,0,0
,Dominica,2020-02-21,0,0
,Dominica,2020-02-22,0,0
,Dominica,2020-02-23,0,0
,Dominica,2020-02-24,0,0
,Dominica,2020-02-25,0,0
,Dominica,2020-02-26,0,0
,Dominica,2020-02-27,0,0
,Dominica,2020-02-28,0,0
,Dominica,2020-02-29,0,0
,Dominica,2020-03-01,0,0
,Dominica,2020-03-02,0,0
,Dominica,2020-03-03,0,0
,Dominica,2020-03-04,0,0
,Dominica,2020-03-05,0,0
,Dominica,2020-03-06,0,0
,Dominica,2020-03-07,0,0
,Dominica,2020-03-08,0,0
,Dominica,2020-03-09,0,0
,Dominica,2020-03-10,0,0
,Dominica,2020-03-11,0,0
,Dominica,2020-03-12,0,0
,Dominica,2020-03-13,0,0
,Dominica,2020-03-14,0,0
,Dominica,2020-03-15,0,0
,Dominica,2020-03-16,0,0
,Dominica,2020-03-17,0,0
,Dominica,2020-03-18,0,0
,Dominica,2020-03-19,0,0
,Dominica,2020-03-20,0,0
,Dominica,2020-03-21,0,0
,Dominica,2020-03-22,1,0
,Dominica,2020-03-23,2,0
,Dominica,2020-03-24,2,0
,Dominica,2020-03-25,7,0
,Dominica,2020-03-26,11,0
,Dominica,2020-03-27,11,0
,Dominica,2020-03-28,11,0
,Dominica,2020-03-29,11,0
,Dominica,2020-03-30,11,0
,Dominica,2020-03-31,12,0
,Dominica,2020-04-01,12,0
,Dominica,2020-04-02,12,0
,Dominica,2020-04-03,12,0
,Dominica,2020-04-04,14,0
,Dominican Republic,2020-01-22,0,0
,Dominican Republic,2020-01-23,0,0
,Dominican Republic,2020-01-24,0,0
,Dominican Republic,2020-01-25,0,0
,Dominican Republic,2020-01-26,0,0
,Dominican Republic,2020-01-27,0,0
,Dominican Republic,2020-01-28,0,0
,Dominican Republic,2020-01-29,0,0
,Dominican Republic,2020-01-30,0,0
,Dominican Republic,2020-01-31,0,0
,Dominican Republic,2020-02-01,0,0
,Dominican Republic,2020-02-02,0,0
,Dominican Republic,2020-02-03,0,0
,Dominican Republic,2020-02-04,0,0
,Dominican Republic,2020-02-05,0,0
,Dominican Republic,2020-02-06,0,0
,Dominican Republic,2020-02-07,0,0
,Dominican Republic,2020-02-08,0,0
,Dominican Republic,2020-02-09,0,0
,Dominican Republic,2020-02-10,0,0
,Dominican Republic,2020-02-11,0,0
,Dominican Republic,2020-02-12,0,0
,Dominican Republic,2020-02-13,0,0
,Dominican Republic,2020-02-14,0,0
,Dominican Republic,2020-02-15,0,0
,Dominican Republic,2020-02-16,0,0
,Dominican Republic,2020-02-17,0,0
,Dominican Republic,2020-02-18,0,0
,Dominican Republic,2020-02-19,0,0
,Dominican Republic,2020-02-20,0,0
,Dominican Republic,2020-02-21,0,0
,Dominican Republic,2020-02-22,0,0
,Dominican Republic,2020-02-23,0,0
,Dominican Republic,2020-02-24,0,0
,Dominican Republic,2020-02-25,0,0
,Dominican Republic,2020-02-26,0,0
,Dominican Republic,2020-02-27,0,0
,Dominican Republic,2020-02-28,0,0
,Dominican Republic,2020-02-29,0,0
,Dominican Republic,2020-03-01,1,0
,Dominican Republic,2020-03-02,1,0
,Dominican Republic,2020-03-03,1,0
,Dominican Republic,2020-03-04,1,0
,Dominican Republic,2020-03-05,1,0
,Dominican Republic,2020-03-06,2,0
,Dominican Republic,2020-03-07,2,0
,Dominican Republic,2020-03-08,5,0
,Dominican Republic,2020-03-09,5,0
,Dominican Republic,2020-03-10,5,0
,Dominican Republic,2020-03-11,5,0
,Dominican Republic,2020-03-12,5,0
,Dominican Republic,2020-03-13,5,0
,Dominican Republic,2020-03-14,11,0
,Dominican Republic,2020-03-15,11,0
,Dominican Republic,2020-03-16,11,0
,Dominican Republic,2020-03-17,21,1
,Dominican Republic,2020-03-18,21,1
,Dominican Republic,2020-03-19,34,2
,Dominican Republic,2020-03-20,72,2
,Dominican Republic,2020-03-21,112,2
,Dominican Republic,2020-03-22,202,3
,Dominican Republic,2020-03-23,245,3
,Dominican Republic,2020-03-24,312,6
